MatchID,StadiumID,Stadium,HomeTeam,RNScore,Overs,Wickets,Output
1304061,343050,160,0,82,12.2,3,75
1304061,343050,160,0,83,12.3,3,75
1304061,343050,160,0,84,12.4,3,75
1304061,343050,160,0,86,12.5,3,75
1304061,343050,160,0,87,13,3,75
1304061,343050,160,0,87,13.1,3,75
1304061,343050,160,0,87,13.2,3,75
1304061,343050,160,0,88,13.3,3,75
1304061,343050,160,0,89,13.4,3,75
1304061,343050,160,0,90,13.5,3,75
1304061,343050,160,0,90,14,3,75
1304061,343050,160,0,91,14.1,3,75
1304061,343050,160,0,92,14.2,3,75
1304061,343050,160,0,93,14.3,3,75
1304061,343050,160,0,94,14.4,3,75
1304061,343050,160,0,95,14.5,3,75
1304061,343050,160,0,99,15,3,75
1304061,343050,160,0,100,15.1,3,75
1304061,343050,160,0,104,15.2,3,75
1304061,343050,160,0,110,15.3,3,75
1304061,343050,160,0,110,15.4,3,75
1304061,343050,160,0,110,15.5,3,75
1304061,343050,160,0,111,15.5,3,75
1304061,343050,160,0,117,16,3,75
1304061,343050,160,0,121,16.1,3,75
1304061,343050,160,0,125,16.2,3,75
1304061,343050,160,0,126,16.3,3,75
1304061,343050,160,0,127,16.4,3,75
1304061,343050,160,0,129,16.5,3,75
1304061,343050,160,0,130,17,3,75
1304061,343050,160,0,131,17.1,3,75
1304061,343050,160,0,132,17.2,3,75
1304061,343050,160,0,132,17.3,3,75
1304061,343050,160,0,134,17.4,3,75
1304061,343050,160,0,135,17.5,3,75
1304061,343050,160,0,136,18,3,75
1304061,343050,160,0,137,18.1,3,75
1304061,343050,160,0,138,18.2,3,75
1304061,343050,160,0,142,18.3,3,75
1304061,343050,160,0,142,18.4,3,75
1304061,343050,160,0,142,18.5,3,75
1304061,343050,160,0,142,19,3,75
1304061,343050,160,0,143,19.1,3,75
1304061,343050,160,0,144,19.2,3,75
1304061,343050,160,0,145,19.3,3,75
1304061,343050,160,0,146,19.4,3,75
1304061,343050,160,0,147,19.5,3,75
1304061,343050,160,0,148,19.5,3,75
1304061,343050,160,0,149,20,3,75
1304061,343050,160,0,0,0.1,0,80
1304061,343050,160,0,1,0.2,0,80
1304061,343050,160,0,2,0.3,0,80
1304061,343050,160,0,2,0.4,0,80
1304061,343050,160,0,3,0.5,0,80
1304061,343050,160,0,4,1,0,80
1304061,343050,160,0,5,1,0,80
1304061,343050,160,0,5,1.1,0,80
1304061,343050,160,0,5,1.2,0,80
1304061,343050,160,0,6,1.3,0,80
1304061,343050,160,0,7,1.4,0,80
1304061,343050,160,0,8,1.5,0,80
1304061,343050,160,0,8,2,0,80
1304061,343050,160,0,9,2.1,0,80
1304061,343050,160,0,13,2.2,0,80
1304061,343050,160,0,13,2.3,0,80
1304061,343050,160,0,14,2.4,0,80
1304061,343050,160,0,14,2.5,0,80
1304061,343050,160,0,15,3,0,80
1304061,343050,160,0,16,3.1,0,80
1304061,343050,160,0,17,3.2,0,80
1304061,343050,160,0,21,3.3,0,80
1304061,343050,160,0,23,3.4,0,80
1304061,343050,160,0,25,3.5,0,80
1304061,343050,160,0,26,4,0,80
1304061,343050,160,0,30,4.1,0,80
1304061,343050,160,0,34,4.2,0,80
1304061,343050,160,0,38,4.3,0,80
1304061,343050,160,0,38,4.4,0,80
1304061,343050,160,0,44,4.5,0,80
1304061,343050,160,0,45,5,0,80
1304061,343050,160,0,46,5.1,0,80
1304061,343050,160,0,46,5.2,0,80
1304061,343050,160,0,47,5.3,0,80
1304061,343050,160,0,47,5.4,0,80
1304061,343050,160,0,48,5.4,0,80
1304061,343050,160,0,48,5.5,0,80
1304061,343050,160,0,48,6,0,80
1304061,343050,160,0,48,6.1,0,80
1304061,343050,160,0,48,6.2,0,80
1304061,343050,160,0,49,6.3,0,80
1304061,343050,160,0,50,6.4,0,80
1304061,343050,160,0,50,6.5,0,80
1304061,343050,160,0,51,7,0,80
1304061,343050,160,0,57,7.1,0,80
1304061,343050,160,0,58,7.2,0,80
1304061,343050,160,0,58,7.3,0,80
1304061,343050,160,0,59,7.4,0,80
1304061,343050,160,0,61,7.5,0,80
1304061,343050,160,0,62,8,0,80
1304061,343050,160,0,62,8.1,0,80
1304061,343050,160,0,63,8.2,0,80
1304061,343050,160,0,65,8.3,0,80
1304061,343050,160,0,69,8.4,0,80
1304061,343050,160,0,69,8.5,0,80
1304061,343050,160,0,70,9,0,80
1304061,343050,160,0,71,9.1,0,80
1304061,343050,160,0,72,9.2,0,80
1304061,343050,160,0,73,9.3,0,80
1304061,343050,160,0,73,9.4,1,80
1304061,343050,160,0,73,9.5,1,80
1304061,343050,160,0,74,10,1,80
1304061,343050,160,0,75,10.1,1,80
1304061,343050,160,0,76,10.2,1,80
1304061,343050,160,0,76,10.3,1,80
1304061,343050,160,0,78,10.4,1,80
1304061,343050,160,0,78,10.5,1,80
1304061,343050,160,0,79,11,1,80
1304061,343050,160,0,79,11.1,1,80
1304061,343050,160,0,80,11.2,1,80
1304061,343050,160,0,80,11.3,1,80
1304061,343050,160,0,84,11.4,1,80
1304061,343050,160,0,85,11.5,1,80
1304061,343050,160,0,86,12,1,80
1304061,343050,160,0,86,12.1,1,80
1304061,343050,160,0,86,12.2,1,80
1304061,343050,160,0,86,12.3,2,80
1304061,343050,160,0,86,12.4,2,80
1304061,343050,160,0,88,12.5,2,80
1304061,343050,160,0,90,13,2,80
1304061,343050,160,0,91,13.1,2,80
1304061,343050,160,0,98,13.1,2,80
1304061,343050,160,0,99,13.2,2,80
1304061,343050,160,0,101,13.3,2,80
1304061,343050,160,0,102,13.4,2,80
1304061,343050,160,0,103,13.5,2,80
1304061,343050,160,0,104,14,2,80
1304061,343050,160,0,104,14.1,2,80
1304061,343050,160,0,106,14.2,2,80
1304061,343050,160,0,110,14.3,2,80
1304061,343050,160,0,110,14.4,2,80
1304061,343050,160,0,110,14.5,2,80
1304061,343050,160,0,111,15,2,80
1304061,343050,160,0,112,15.1,2,80
1304061,343050,160,0,112,15.2,2,80
1304061,343050,160,0,113,15.3,2,80
1304061,343050,160,0,114,15.3,2,80
1304061,343050,160,0,118,15.4,2,80
1304061,343050,160,0,122,15.5,2,80
1304061,343050,160,0,122,16,3,80
1304061,343050,160,0,123,16.1,3,80
1304061,343050,160,0,124,16.2,3,80
1304061,343050,160,0,125,16.3,3,80
1304061,343050,160,0,125,16.4,3,80
1304061,343050,160,0,125,16.5,3,80
1304061,343050,160,0,126,17,3,80
1304061,343050,160,0,126,17.1,3,80
1304061,343050,160,0,127,17.2,3,80
1304061,343050,160,0,128,17.3,3,80
1304061,343050,160,0,128,17.4,3,80
1304061,343050,160,0,130,17.5,3,80
1304061,343050,160,0,131,18,3,80
1304061,343050,160,0,132,18.1,3,80
1304061,343050,160,0,133,18.2,3,80
1304061,343050,160,0,139,18.3,3,80
1304061,343050,160,0,141,18.4,3,80
1304061,343050,160,0,143,18.5,3,80
1304061,343050,160,0,145,19,3,80
1304061,343050,160,0,145,19.1,4,80
1304061,343050,160,0,145,19.2,4,80
1304061,343050,160,0,149,19.3,4,80
1304061,343050,160,0,155,19.4,4,80
1304062,58317,165,1,0,0.1,0,95
1304062,58317,165,1,0,0.2,0,95
1304062,58317,165,1,0,0.3,0,95
1304062,58317,165,1,4,0.4,0,95
1304062,58317,165,1,4,0.5,0,95
1304062,58317,165,1,5,1,0,95
1304062,58317,165,1,6,1.1,0,95
1304062,58317,165,1,10,1.2,0,95
1304062,58317,165,1,10,1.3,0,95
1304062,58317,165,1,11,1.4,0,95
1304062,58317,165,1,11,1.5,0,95
1304062,58317,165,1,11,2,1,95
1304062,58317,165,1,15,2.1,1,95
1304062,58317,165,1,15,2.2,1,95
1304062,58317,165,1,16,2.3,1,95
1304062,58317,165,1,20,2.4,1,95
1304062,58317,165,1,20,2.5,1,95
1304062,58317,165,1,20,3,1,95
1304062,58317,165,1,20,3.1,1,95
1304062,58317,165,1,20,3.2,1,95
1304062,58317,165,1,21,3.3,1,95
1304062,58317,165,1,21,3.4,1,95
1304062,58317,165,1,21,3.5,1,95
1304062,58317,165,1,25,4,1,95
1304062,58317,165,1,29,4.1,1,95
1304062,58317,165,1,33,4.2,1,95
1304062,58317,165,1,34,4.3,1,95
1304062,58317,165,1,34,4.4,1,95
1304062,58317,165,1,34,4.5,2,95
1304062,58317,165,1,38,5,2,95
1304062,58317,165,1,39,5.1,2,95
1304062,58317,165,1,40,5.2,2,95
1304062,58317,165,1,40,5.3,2,95
1304062,58317,165,1,42,5.4,2,95
1304062,58317,165,1,42,5.5,2,95
1304062,58317,165,1,43,6,2,95
1304062,58317,165,1,43,6.1,2,95
1304062,58317,165,1,43,6.2,2,95
1304062,58317,165,1,45,6.3,2,95
1304062,58317,165,1,46,6.4,2,95
1304062,58317,165,1,47,6.5,2,95
1304062,58317,165,1,49,7,2,95
1304062,58317,165,1,50,7.1,2,95
1304062,58317,165,1,51,7.1,2,95
1304062,58317,165,1,51,7.2,2,95
1304062,58317,165,1,52,7.3,2,95
1304062,58317,165,1,58,7.4,2,95
1304062,58317,165,1,59,7.5,2,95
1304062,58317,165,1,60,8,2,95
1304062,58317,165,1,62,8.1,2,95
1304062,58317,165,1,63,8.2,2,95
1304062,58317,165,1,63,8.3,2,95
1304062,58317,165,1,69,8.4,2,95
1304062,58317,165,1,70,8.5,2,95
1304062,58317,165,1,70,9,2,95
1304062,58317,165,1,76,9.1,2,95
1304062,58317,165,1,80,9.2,2,95
1304062,58317,165,1,80,9.3,2,95
1304062,58317,165,1,81,9.4,2,95
1304062,58317,165,1,82,9.5,2,95
1304062,58317,165,1,86,10,2,95
1304062,58317,165,1,86,10.1,3,95
1304062,58317,165,1,86,10.2,3,95
1304062,58317,165,1,87,10.3,3,95
1304062,58317,165,1,88,10.4,3,95
1304062,58317,165,1,90,10.5,3,95
1304062,58317,165,1,90,11,3,95
1304062,58317,165,1,91,11.1,3,95
1304062,58317,165,1,95,11.2,3,95
1304062,58317,165,1,95,11.3,3,95
1304062,58317,165,1,98,11.4,3,95
1304062,58317,165,1,98,11.5,3,95
1304062,58317,165,1,99,11.5,3,95
1304062,58317,165,1,100,12,3,95
1304062,58317,165,1,104,12.1,3,95
1304062,58317,165,1,105,12.2,3,95
1304062,58317,165,1,111,12.3,3,95
1304062,58317,165,1,117,12.4,3,95
1304062,58317,165,1,118,12.5,3,95
1304062,58317,165,1,124,13,3,95
1304062,58317,165,1,124,13.1,4,95
1304062,58317,165,1,124,13.2,5,95
1304062,58317,165,1,125,13.3,5,95
1304062,58317,165,1,129,13.4,5,95
1304062,58317,165,1,133,13.5,5,95
1304062,58317,165,1,134,14,5,95
1304062,58317,165,1,135,14.1,5,95
1304062,58317,165,1,135,14.2,5,95
1304062,58317,165,1,141,14.3,5,95
1304062,58317,165,1,147,14.4,5,95
1304062,58317,165,1,148,14.5,5,95
1304062,58317,165,1,152,15,5,95
1304062,58317,165,1,152,15.1,5,95
1304062,58317,165,1,153,15.2,5,95
1304062,58317,165,1,153,15.3,6,95
1304062,58317,165,1,154,15.4,6,95
1304062,58317,165,1,154,15.5,7,95
1304062,58317,165,1,155,16,7,95
1304062,58317,165,1,155,16.1,7,95
1304062,58317,165,1,156,16.2,8,95
1304062,58317,165,1,156,16.3,8,95
1304062,58317,165,1,157,16.4,8,95
1304062,58317,165,1,158,16.4,8,95
1304062,58317,165,1,158,16.5,8,95
1304062,58317,165,1,160,17,8,95
1304062,58317,165,1,160,17.1,8,95
1304062,58317,165,1,160,17.2,8,95
1304062,58317,165,1,161,17.3,8,95
1304062,58317,165,1,162,17.4,8,95
1304062,58317,165,1,162,17.5,9,95
1304062,58317,165,1,164,18,9,95
1304062,58317,165,1,164,18.1,9,95
1304062,58317,165,1,168,18.2,9,95
1304062,58317,165,1,168,18.3,9,95
1304062,58317,165,1,169,18.4,9,95
1304062,58317,165,1,169,18.5,9,95
1304062,58317,165,1,173,19,9,95
1304062,58317,165,1,179,19.1,9,95
1304062,58317,165,1,180,19.2,9,95
1304062,58317,165,1,181,19.3,9,95
1304062,58317,165,1,185,19.4,9,95
1304062,58317,165,1,186,19.5,9,95
1304062,58317,165,1,189,20,9,95
1304062,58317,165,1,1,0.1,0,95
1304062,58317,165,1,5,0.2,0,95
1304062,58317,165,1,9,0.3,0,95
1304062,58317,165,1,9,0.4,0,95
1304062,58317,165,1,10,0.5,0,95
1304062,58317,165,1,10,1,0,95
1304062,58317,165,1,14,1.1,0,95
1304062,58317,165,1,15,1.1,0,95
1304062,58317,165,1,15,1.2,0,95
1304062,58317,165,1,19,1.3,0,95
1304062,58317,165,1,19,1.4,0,95
1304062,58317,165,1,23,1.5,0,95
1304062,58317,165,1,24,2,0,95
1304062,58317,165,1,25,2.1,0,95
1304062,58317,165,1,29,2.2,0,95
1304062,58317,165,1,30,2.3,0,95
1304062,58317,165,1,31,2.4,0,95
1304062,58317,165,1,31,2.5,0,95
1304062,58317,165,1,31,3,0,95
1304062,58317,165,1,32,3.1,0,95
1304062,58317,165,1,32,3.2,1,95
1304062,58317,165,1,32,3.3,1,95
1304062,58317,165,1,36,3.4,1,95
1304062,58317,165,1,37,3.5,1,95
1304062,58317,165,1,37,4,1,95
1304062,58317,165,1,38,4.1,1,95
1304062,58317,165,1,42,4.2,1,95
1304062,58317,165,1,43,4.3,1,95
1304062,58317,165,1,43,4.4,1,95
1304062,58317,165,1,44,4.5,1,95
1304062,58317,165,1,45,5,1,95
1304062,58317,165,1,46,5.1,1,95
1304062,58317,165,1,46,5.2,1,95
1304062,58317,165,1,50,5.3,1,95
1304062,58317,165,1,51,5.4,1,95
1304062,58317,165,1,52,5.5,1,95
1304062,58317,165,1,53,6,1,95
1304062,58317,165,1,59,6.1,1,95
1304062,58317,165,1,60,6.2,1,95
1304062,58317,165,1,62,6.3,1,95
1304062,58317,165,1,62,6.4,1,95
1304062,58317,165,1,64,6.5,1,95
1304062,58317,165,1,66,7,1,95
1304062,58317,165,1,67,7.1,1,95
1304062,58317,165,1,73,7.2,1,95
1304062,58317,165,1,73,7.3,1,95
1304062,58317,165,1,74,7.4,1,95
1304062,58317,165,1,75,7.5,1,95
1304062,58317,165,1,76,8,1,95
1304062,58317,165,1,78,8.1,1,95
1304062,58317,165,1,82,8.2,1,95
1304062,58317,165,1,82,8.3,1,95
1304062,58317,165,1,86,8.4,1,95
1304062,58317,165,1,87,8.5,1,95
1304062,58317,165,1,88,9,1,95
1304062,58317,165,1,89,9.1,1,95
1304062,58317,165,1,90,9.2,1,95
1304062,58317,165,1,90,9.3,1,95
1304062,58317,165,1,94,9.4,1,95
1304062,58317,165,1,94,9.5,1,95
1304062,58317,165,1,94,10,1,95
1304062,58317,165,1,96,10.1,1,95
1304062,58317,165,1,96,10.2,1,95
1304062,58317,165,1,97,10.3,1,95
1304062,58317,165,1,98,10.4,1,95
1304062,58317,165,1,102,10.5,1,95
1304062,58317,165,1,103,11,1,95
1304062,58317,165,1,104,11.1,1,95
1304062,58317,165,1,104,11.2,1,95
1304062,58317,165,1,104,11.3,1,95
1304062,58317,165,1,105,11.4,1,95
1304062,58317,165,1,109,11.5,1,95
1304062,58317,165,1,110,12,1,95
1304062,58317,165,1,111,12.1,1,95
1304062,58317,165,1,112,12.2,1,95
1304062,58317,165,1,116,12.3,1,95
1304062,58317,165,1,117,12.4,1,95
1304062,58317,165,1,118,12.5,1,95
1304062,58317,165,1,119,13,1,95
1304062,58317,165,1,121,13.1,1,95
1304062,58317,165,1,122,13.2,1,95
1304062,58317,165,1,126,13.3,1,95
1304062,58317,165,1,127,13.4,1,95
1304062,58317,165,1,128,13.5,1,95
1304062,58317,165,1,128,14,1,95
1304062,58317,165,1,130,14.1,1,95
1304062,58317,165,1,132,14.2,1,95
1304062,58317,165,1,133,14.3,1,95
1304062,58317,165,1,133,14.4,2,95
1304062,58317,165,1,133,14.5,2,95
1304062,58317,165,1,134,15,2,95
1304062,58317,165,1,134,15.1,2,95
1304062,58317,165,1,135,15.2,2,95
1304062,58317,165,1,135,15.3,2,95
1304062,58317,165,1,136,15.4,2,95
1304062,58317,165,1,136,15.5,2,95
1304062,58317,165,1,140,16,2,95
1304062,58317,165,1,140,16.1,2,95
1304062,58317,165,1,142,16.1,2,95
1304062,58317,165,1,146,16.2,2,95
1304062,58317,165,1,150,16.3,2,95
1304062,58317,165,1,150,16.4,2,95
1304062,58317,165,1,151,16.5,2,95
1304062,58317,165,1,153,17,2,95
1304062,58317,165,1,153,17.1,2,95
1304062,58317,165,1,154,17.2,2,95
1304062,58317,165,1,156,17.3,2,95
1304062,58317,165,1,157,17.4,2,95
1304062,58317,165,1,158,17.5,2,95
1304062,58317,165,1,158,18,2,95
1304062,58317,165,1,159,18.1,2,95
1304062,58317,165,1,161,18.1,2,95
1304062,58317,165,1,165,18.2,2,95
1304062,58317,165,1,169,18.3,2,95
1304062,58317,165,1,170,18.4,2,95
1304062,58317,165,1,170,18.5,3,95
1304062,58317,165,1,171,19,3,95
1304062,58317,165,1,171,19.1,4,95
1304062,58317,165,1,172,19.1,4,95
1304062,58317,165,1,173,19.2,4,95
1304062,58317,165,1,177,19.3,4,95
1304062,58317,165,1,178,19.4,4,95
1304062,58317,165,1,184,19.5,4,95
1304062,58317,165,1,190,20,4,95
1304063,343050,160,1,0,0.1,0,77
1304063,343050,160,1,4,0.2,0,77
1304063,343050,160,1,6,0.3,0,77
1304063,343050,160,1,8,0.4,0,77
1304063,343050,160,1,8,0.5,0,77
1304063,343050,160,1,8,1,0,77
1304063,343050,160,1,8,1.1,0,77
1304063,343050,160,1,9,1.2,0,77
1304063,343050,160,1,9,1.3,0,77
1304063,343050,160,1,12,1.4,0,77
1304063,343050,160,1,12,1.5,0,77
1304063,343050,160,1,16,2,0,77
1304063,343050,160,1,19,2.1,0,77
1304063,343050,160,1,20,2.2,0,77
1304063,343050,160,1,21,2.3,0,77
1304063,343050,160,1,21,2.4,0,77
1304063,343050,160,1,21,2.5,0,77
1304063,343050,160,1,25,3,0,77
1304063,343050,160,1,25,3.1,1,77
1304063,343050,160,1,26,3.2,1,77
1304063,343050,160,1,26,3.3,1,77
1304063,343050,160,1,26,3.4,1,77
1304063,343050,160,1,28,3.5,1,77
1304063,343050,160,1,32,4,1,77
1304063,343050,160,1,32,4.1,1,77
1304063,343050,160,1,32,4.2,1,77
1304063,343050,160,1,34,4.3,1,77
1304063,343050,160,1,34,4.4,1,77
1304063,343050,160,1,34,4.5,1,77
1304063,343050,160,1,36,5,1,77
1304063,343050,160,1,36,5.1,2,77
1304063,343050,160,1,36,5.2,2,77
1304063,343050,160,1,37,5.3,2,77
1304063,343050,160,1,41,5.4,2,77
1304063,343050,160,1,41,5.5,2,77
1304063,343050,160,1,41,6,2,77
1304063,343050,160,1,41,6.1,2,77
1304063,343050,160,1,41,6.2,2,77
1304063,343050,160,1,45,6.3,2,77
1304063,343050,160,1,45,6.4,2,77
1304063,343050,160,1,45,6.5,2,77
1304063,343050,160,1,45,7,2,77
1304063,343050,160,1,46,7.1,2,77
1304063,343050,160,1,47,7.2,2,77
1304063,343050,160,1,48,7.3,2,77
1304063,343050,160,1,49,7.4,2,77
1304063,343050,160,1,50,7.5,2,77
1304063,343050,160,1,51,8,2,77
1304063,343050,160,1,52,8.1,2,77
1304063,343050,160,1,52,8.2,2,77
1304063,343050,160,1,56,8.3,2,77
1304063,343050,160,1,58,8.4,2,77
1304063,343050,160,1,59,8.5,2,77
1304063,343050,160,1,63,9,2,77
1304063,343050,160,1,64,9.1,2,77
1304063,343050,160,1,65,9.2,2,77
1304063,343050,160,1,66,9.3,2,77
1304063,343050,160,1,67,9.4,2,77
1304063,343050,160,1,67,9.5,2,77
1304063,343050,160,1,68,10,2,77
1304063,343050,160,1,69,10.1,2,77
1304063,343050,160,1,73,10.2,2,77
1304063,343050,160,1,77,10.3,2,77
1304063,343050,160,1,77,10.4,2,77
1304063,343050,160,1,77,10.5,2,77
1304063,343050,160,1,78,11,2,77
1304063,343050,160,1,79,11.1,2,77
1304063,343050,160,1,80,11.2,2,77
1304063,343050,160,1,81,11.3,2,77
1304063,343050,160,1,82,11.4,2,77
1304063,343050,160,1,83,11.5,2,77
1304063,343050,160,1,84,12,2,77
1304063,343050,160,1,86,12.1,2,77
1304063,343050,160,1,92,12.2,2,77
1304063,343050,160,1,96,12.3,2,77
1304063,343050,160,1,97,12.4,2,77
1304063,343050,160,1,97,12.5,2,77
1304063,343050,160,1,97,13,2,77
1304063,343050,160,1,98,13.1,2,77
1304063,343050,160,1,98,13.2,2,77
1304063,343050,160,1,98,13.3,3,77
1304063,343050,160,1,99,13.4,3,77
1304063,343050,160,1,99,13.5,3,77
1304063,343050,160,1,100,14,3,77
1304063,343050,160,1,101,14.1,3,77
1304063,343050,160,1,101,14.2,3,77
1304063,343050,160,1,102,14.3,3,77
1304063,343050,160,1,108,14.4,3,77
1304063,343050,160,1,108,14.5,4,77
1304063,343050,160,1,108,15,4,77
1304063,343050,160,1,109,15.1,4,77
1304063,343050,160,1,110,15.2,4,77
1304063,343050,160,1,110,15.3,5,77
1304063,343050,160,1,111,15.4,5,77
1304063,343050,160,1,112,15.5,5,77
1304063,343050,160,1,113,16,5,77
1304063,343050,160,1,114,16.1,5,77
1304063,343050,160,1,114,16.2,5,77
1304063,343050,160,1,116,16.3,5,77
1304063,343050,160,1,117,16.4,5,77
1304063,343050,160,1,117,16.5,5,77
1304063,343050,160,1,117,17,5,77
1304063,343050,160,1,121,17.1,5,77
1304063,343050,160,1,122,17.2,5,77
1304063,343050,160,1,122,17.3,6,77
1304063,343050,160,1,123,17.4,6,77
1304063,343050,160,1,125,17.5,6,77
1304063,343050,160,1,125,18,6,77
1304063,343050,160,1,126,18.1,6,77
1304063,343050,160,1,126,18.2,6,77
1304063,343050,160,1,127,18.3,6,77
1304063,343050,160,1,128,18.4,6,77
1304063,343050,160,1,132,18.5,6,77
1304063,343050,160,1,133,18.5,6,77
1304063,343050,160,1,139,19,6,77
1304063,343050,160,1,143,19.1,6,77
1304063,343050,160,1,144,19.1,6,77
1304063,343050,160,1,145,19.2,6,77
1304063,343050,160,1,145,19.3,7,77
1304063,343050,160,1,146,19.3,7,77
1304063,343050,160,1,147,19.3,7,77
1304063,343050,160,1,149,19.4,7,77
1304063,343050,160,1,150,19.4,7,77
1304063,343050,160,1,152,19.5,7,77
1304063,343050,160,1,154,20,7,77
1304063,343050,160,1,1,0.1,0,89
1304063,343050,160,1,1,0.2,0,89
1304063,343050,160,1,1,0.3,0,89
1304063,343050,160,1,1,0.4,0,89
1304063,343050,160,1,1,0.5,0,89
1304063,343050,160,1,1,1,0,89
1304063,343050,160,1,1,1.1,0,89
1304063,343050,160,1,2,1.2,0,89
1304063,343050,160,1,2,1.3,0,89
1304063,343050,160,1,6,1.4,0,89
1304063,343050,160,1,6,1.5,0,89
1304063,343050,160,1,6,2,0,89
1304063,343050,160,1,7,2.1,0,89
1304063,343050,160,1,7,2.2,0,89
1304063,343050,160,1,8,2.3,0,89
1304063,343050,160,1,10,2.4,0,89
1304063,343050,160,1,10,2.5,0,89
1304063,343050,160,1,14,3,0,89
1304063,343050,160,1,15,3.1,0,89
1304063,343050,160,1,19,3.2,0,89
1304063,343050,160,1,20,3.3,0,89
1304063,343050,160,1,20,3.4,0,89
1304063,343050,160,1,21,3.5,0,89
1304063,343050,160,1,23,4,0,89
1304063,343050,160,1,23,4.1,0,89
1304063,343050,160,1,23,4.2,0,89
1304063,343050,160,1,23,4.3,0,89
1304063,343050,160,1,24,4.4,0,89
1304063,343050,160,1,24,4.5,0,89
1304063,343050,160,1,24,5,0,89
1304063,343050,160,1,25,5.1,0,89
1304063,343050,160,1,29,5.2,0,89
1304063,343050,160,1,30,5.3,0,89
1304063,343050,160,1,30,5.4,0,89
1304063,343050,160,1,31,5.5,0,89
1304063,343050,160,1,37,6,0,89
1304063,343050,160,1,37,6.1,0,89
1304063,343050,160,1,37,6.2,0,89
1304063,343050,160,1,39,6.3,0,89
1304063,343050,160,1,40,6.4,0,89
1304063,343050,160,1,42,6.5,0,89
1304063,343050,160,1,42,7,0,89
1304063,343050,160,1,43,7.1,0,89
1304063,343050,160,1,44,7.2,0,89
1304063,343050,160,1,45,7.3,0,89
1304063,343050,160,1,46,7.4,0,89
1304063,343050,160,1,52,7.5,0,89
1304063,343050,160,1,52,8,0,89
1304063,343050,160,1,53,8.1,0,89
1304063,343050,160,1,54,8.2,0,89
1304063,343050,160,1,56,8.3,0,89
1304063,343050,160,1,57,8.4,0,89
1304063,343050,160,1,58,8.5,0,89
1304063,343050,160,1,62,9,0,89
1304063,343050,160,1,62,9.1,0,89
1304063,343050,160,1,63,9.2,0,89
1304063,343050,160,1,65,9.3,0,89
1304063,343050,160,1,67,9.4,0,89
1304063,343050,160,1,68,9.5,0,89
1304063,343050,160,1,69,9.5,0,89
1304063,343050,160,1,69,10,0,89
1304063,343050,160,1,70,10.1,0,89
1304063,343050,160,1,71,10.2,0,89
1304063,343050,160,1,72,10.3,0,89
1304063,343050,160,1,73,10.4,0,89
1304063,343050,160,1,75,10.5,0,89
1304063,343050,160,1,75,11,0,89
1304063,343050,160,1,79,11.1,0,89
1304063,343050,160,1,80,11.2,0,89
1304063,343050,160,1,81,11.3,0,89
1304063,343050,160,1,82,11.4,0,89
1304063,343050,160,1,83,11.5,0,89
1304063,343050,160,1,89,12,0,89
1304063,343050,160,1,89,12.1,1,89
1304063,343050,160,1,90,12.2,1,89
1304063,343050,160,1,90,12.3,1,89
1304063,343050,160,1,91,12.4,1,89
1304063,343050,160,1,97,12.5,1,89
1304063,343050,160,1,97,13,1,89
1304063,343050,160,1,101,13.1,1,89
1304063,343050,160,1,101,13.2,1,89
1304063,343050,160,1,102,13.3,1,89
1304063,343050,160,1,106,13.4,1,89
1304063,343050,160,1,107,13.5,1,89
1304063,343050,160,1,108,14,1,89
1304063,343050,160,1,108,14.1,1,89
1304063,343050,160,1,109,14.2,1,89
1304063,343050,160,1,110,14.3,1,89
1304063,343050,160,1,116,14.4,1,89
1304063,343050,160,1,117,14.5,1,89
1304063,343050,160,1,121,15,1,89
1304063,343050,160,1,122,15.1,1,89
1304063,343050,160,1,123,15.2,1,89
1304063,343050,160,1,124,15.3,1,89
1304063,343050,160,1,125,15.4,1,89
1304063,343050,160,1,125,15.5,1,89
1304063,343050,160,1,125,16,1,89
1304063,343050,160,1,131,16.1,1,89
1304063,343050,160,1,132,16.2,1,89
1304063,343050,160,1,137,16.2,1,89
1304063,343050,160,1,138,16.3,1,89
1304063,343050,160,1,142,16.4,1,89
1304063,343050,160,1,143,16.5,1,89
1304063,343050,160,1,144,17,1,89
1304063,343050,160,1,144,17.1,2,89
1304063,343050,160,1,145,17.1,2,89
1304063,343050,160,1,149,17.2,2,89
1304063,343050,160,1,150,17.3,2,89
1304063,343050,160,1,151,17.3,2,89
1304063,343050,160,1,155,17.4,2,89
1304064,545380,166,0,0,0.1,0,76
1304064,545380,166,0,0,0.2,0,76
1304064,545380,166,0,0,0.3,0,76
1304064,545380,166,0,1,0.4,0,76
1304064,545380,166,0,1,0.5,0,76
1304064,545380,166,0,1,1,0,76
1304064,545380,166,0,1,1.1,0,76
1304064,545380,166,0,1,1.2,0,76
1304064,545380,166,0,1,1.3,0,76
1304064,545380,166,0,2,1.4,0,76
1304064,545380,166,0,6,1.5,0,76
1304064,545380,166,0,6,2,0,76
1304064,545380,166,0,8,2.1,0,76
1304064,545380,166,0,12,2.2,0,76
1304064,545380,166,0,12,2.3,0,76
1304064,545380,166,0,12,2.4,0,76
1304064,545380,166,0,13,2.5,0,76
1304064,545380,166,0,13,3,0,76
1304064,545380,166,0,13,3.1,0,76
1304064,545380,166,0,16,3.2,0,76
1304064,545380,166,0,22,3.3,0,76
1304064,545380,166,0,24,3.4,0,76
